uri,notation,label_es,label_en,label_pt
http://www.vocabularyserver.com/tbci/?tema=2863,,ns1:2863,"  library circulation (UF borrowing, charging systems, lending, loans)",ns1:2863
http://www.vocabularyserver.com/tbci/?tema=2864,,"  servicios de circulación (UP circulación), servicios de préstamo",ns1:2864,ns1:2864
http://www.vocabularyserver.com/tbci/?tema=536,,ns1:536,ns1:536,serviços de indexação e resumo
http://www.vocabularyserver.com/tbci/?tema=2868,,ns1:2868,abstracting and indexing services bureaus,ns1:2868
http://www.vocabularyserver.com/tbci/?tema=2869,,servicios de índices y resúmenes,ns1:2869,ns1:2869
http://www.vocabularyserver.com/tbci/?tema=537,,ns1:537,ns1:537,serviços de informação
http://www.vocabularyserver.com/tbci/?tema=2871,,ns1:2871,information services,ns1:2871
http://www.vocabularyserver.com/tbci/?tema=2872,,servicios de información,ns1:2872,ns1:2872
http://www.vocabularyserver.com/tbci/?tema=568,,ns1:568,ns1:568,serviços de informação para comunidade
http://www.vocabularyserver.com/tbci/?tema=2874,,ns1:2874,"community information services (UF I&R services, referral services)",ns1:2874
http://www.vocabularyserver.com/tbci/?tema=2875,,servicios de información a la comunidad,ns1:2875,ns1:2875
http://www.vocabularyserver.com/tbci/?tema=595,,ns1:595,ns1:595,serviços de referência
http://www.vocabularyserver.com/tbci/?tema=2877,,ns1:2877, reference services,ns1:2877
http://www.vocabularyserver.com/tbci/?tema=2878,, servicios de consulta (UP servicios de referencias),ns1:2878,ns1:2878
http://www.vocabularyserver.com/tbci/?tema=2879,,ns1:2879,ns1:2879,serviços de referência eletrônica
http://www.vocabularyserver.com/tbci/?tema=2880,,ns1:2880,electronic reference services,ns1:2880
http://www.vocabularyserver.com/tbci/?tema=2881,,servicios de consulta electrónica,ns1:2881,ns1:2881
http://www.vocabularyserver.com/tbci/?tema=1378,,ns1:1378,ns1:1378,serviços técnicos de biblioteca
http://www.vocabularyserver.com/tbci/?tema=2883,,ns1:2883, library technical services,ns1:2883
http://www.vocabularyserver.com/tbci/?tema=2230,,ns1:2230,ns1:2230,SGML
http://www.vocabularyserver.com/tbci/?tema=2884,,ns1:2884, SGML (UF standard generalized markup language),ns1:2884
http://www.vocabularyserver.com/tbci/?tema=2644,,ns1:2644,ns1:2644,shareware
http://www.vocabularyserver.com/tbci/?tema=2886,,ns1:2886, shareware (UF freeware),ns1:2886
http://www.vocabularyserver.com/tbci/?tema=415,,ns1:415,ns1:415,similaridade
http://www.vocabularyserver.com/tbci/?tema=2888,,ns1:2888,"   similarity (UF congruence, likeness)",ns1:2888
http://www.vocabularyserver.com/tbci/?tema=2354,,ns1:2354,ns1:2354,simulação
http://www.vocabularyserver.com/tbci/?tema=2889,,ns1:2889,   simulation,ns1:2889
http://www.vocabularyserver.com/tbci/?tema=2890,,  simulación,ns1:2890,ns1:2890
http://www.vocabularyserver.com/tbci/?tema=254,,ns1:254,ns1:254,simulação por computador
http://www.vocabularyserver.com/tbci/?tema=2891,,ns1:2891,   computer simulation,ns1:2891
http://www.vocabularyserver.com/tbci/?tema=2892,,  simulación por computador,ns1:2892,ns1:2892
http://www.vocabularyserver.com/tbci/?tema=1531,,ns1:1531,ns1:1531,sinopses
http://www.vocabularyserver.com/tbci/?tema=2893,,ns1:2893,   digests (UF summaries),ns1:2893
http://www.vocabularyserver.com/tbci/?tema=2894,,  compendios (UP breviarios),ns1:2894,ns1:2894
http://www.vocabularyserver.com/tbci/?tema=2845,,ns1:2845,ns1:2845,sintática
http://www.vocabularyserver.com/tbci/?tema=2897,,sintaxis,ns1:2897,ns1:2897
http://www.vocabularyserver.com/tbci/?tema=2896,,ns1:2896,syntactics,ns1:2896
http://www.vocabularyserver.com/tbci/?tema=267,,ns1:267,ns1:267,sistemas baseados em conhecimento
http://www.vocabularyserver.com/tbci/?tema=2899,,ns1:2899,"  knowledge bases (UF frame based systems, knowledge based systems)",ns1:2899
http://www.vocabularyserver.com/tbci/?tema=235,,ns1:235,ns1:235,sistemas de apoio à decisão
http://www.vocabularyserver.com/tbci/?tema=2900,,ns1:2900,decision support systems (UF DSS),ns1:2900
http://www.vocabularyserver.com/tbci/?tema=358,,ns1:358,ns1:358,sistemas de classificação
http://www.vocabularyserver.com/tbci/?tema=2902,,ns1:2902,classification schemes,ns1:2902
http://www.vocabularyserver.com/tbci/?tema=2903,,sistemas de clasificación,ns1:2903,ns1:2903
http://www.vocabularyserver.com/tbci/?tema=236,,ns1:236,ns1:236,sistemas de gestão de referências bibliográficas
http://www.vocabularyserver.com/tbci/?tema=2905,,ns1:2905,  bibliographic software (UF reference management software),ns1:2905
http://www.vocabularyserver.com/tbci/?tema=232,,ns1:232,ns1:232,sistemas de gestão eletrônica de documentos
http://www.vocabularyserver.com/tbci/?tema=2907,,ns1:2907,electronic document management system (UF EDMS),ns1:2907
http://www.vocabularyserver.com/tbci/?tema=2573,,ns1:2573,ns1:2573,sistemas de informação
http://www.vocabularyserver.com/tbci/?tema=2908,,ns1:2908, information storage and retrieval systems,ns1:2908
http://www.vocabularyserver.com/tbci/?tema=2909,, sistemas de información,ns1:2909,ns1:2909
http://www.vocabularyserver.com/tbci/?tema=562,,ns1:562,ns1:562,sistemas de informação factual
http://www.vocabularyserver.com/tbci/?tema=2910,,ns1:2910,fact retrieval systems (UF question answering systems),ns1:2910
http://www.vocabularyserver.com/tbci/?tema=234,,ns1:234,ns1:234,sistemas de informação geográfica
http://www.vocabularyserver.com/tbci/?tema=2912,,ns1:2912,geographic information systems (UF GIS),ns1:2912
http://www.vocabularyserver.com/tbci/?tema=2913,,sistemas de información geográfica,ns1:2913,ns1:2913
http://www.vocabularyserver.com/tbci/?tema=1926,,ns1:1926,ns1:1926,sistemas de informação gerencial
http://www.vocabularyserver.com/tbci/?tema=2914,,ns1:2914," management information systems (UF MIS, executive information systems)",ns1:2914
http://www.vocabularyserver.com/tbci/?tema=1164,,ns1:1164,ns1:1164,sistemas de mensagens
http://www.vocabularyserver.com/tbci/?tema=2915,,ns1:2915,message systems (UF messaging systems),ns1:2915
http://www.vocabularyserver.com/tbci/?tema=185,,ns1:185,ns1:185,sistemas de organização do conhecimento
http://www.vocabularyserver.com/tbci/?tema=775,,ns1:775,ns1:775,sistemas de recuperação da informação
http://www.vocabularyserver.com/tbci/?tema=2917,,ns1:2917,information storage and retrieval systems (UF information systems),ns1:2917
http://www.vocabularyserver.com/tbci/?tema=2918,,sistemas de almacenamiento y recuperación de información,ns1:2918,ns1:2918
http://www.vocabularyserver.com/tbci/?tema=1722,,ns1:1722,ns1:1722,sistemas de segurança de bibliotecas
http://www.vocabularyserver.com/tbci/?tema=2920,,ns1:2920,"library security systems (UF book detection systems, theft ...)",ns1:2920
http://www.vocabularyserver.com/tbci/?tema=2921,,sistemas de seguridad,ns1:2921,ns1:2921
http://www.vocabularyserver.com/tbci/?tema=268,,ns1:268,ns1:268,sistemas especialistas
http://www.vocabularyserver.com/tbci/?tema=2922,,ns1:2922,  expert systems,ns1:2922
http://www.vocabularyserver.com/tbci/?tema=2923,,  sistemas expertos,ns1:2923,ns1:2923
http://www.vocabularyserver.com/tbci/?tema=456,,ns1:456,ns1:456,sistemas integrados de automação de bibliotecas
http://www.vocabularyserver.com/tbci/?tema=2925,,ns1:2925, integrated library systems (UF integrated online library systems),ns1:2925
http://www.vocabularyserver.com/tbci/?tema=2635,,ns1:2635,ns1:2635,sistemas operacionais
http://www.vocabularyserver.com/tbci/?tema=2926,,ns1:2926, operating systems,ns1:2926
http://www.vocabularyserver.com/tbci/?tema=2508,,ns1:2508,ns1:2508,sítios web
http://www.vocabularyserver.com/tbci/?tema=2928,,ns1:2928,web sites,ns1:2928
http://www.vocabularyserver.com/tbci/?tema=63,,ns1:63,ns1:63,sociedade da informação
http://www.vocabularyserver.com/tbci/?tema=2931,,ns1:2931,"  information society (UF global village, information age)",ns1:2931
http://www.vocabularyserver.com/tbci/?tema=2932,,  sociedad de la información (UP aldea global),ns1:2932,ns1:2932
http://www.vocabularyserver.com/tbci/?tema=981,,ns1:981,ns1:981,sociedades científicas
http://www.vocabularyserver.com/tbci/?tema=970,,ns1:970,ns1:970,sociologia
http://www.vocabularyserver.com/tbci/?tema=2934,,ns1:2934,   sociology,ns1:2934
http://www.vocabularyserver.com/tbci/?tema=2935,,ns1:2935,ns1:2935,sociologia do conhecimento
http://www.vocabularyserver.com/tbci/?tema=1641,,ns1:1641,ns1:1641,stakeholders
http://www.vocabularyserver.com/tbci/?tema=2937,,ns1:2937,   stakeholders,ns1:2937
http://www.vocabularyserver.com/tbci/?tema=2938,,ns1:2938,ns1:2938,subcabeçalhos
http://www.vocabularyserver.com/tbci/?tema=2939,,ns1:2939,"modifiers (UF subdivisions (indexing), subheadings)",ns1:2939
http://www.vocabularyserver.com/tbci/?tema=2940,,subencabezamientos,ns1:2940,ns1:2940
http://www.vocabularyserver.com/tbci/?tema=813,,ns1:813,ns1:813,subsídios
http://www.vocabularyserver.com/tbci/?tema=2942,,ns1:2942,subsidies,ns1:2942
http://www.vocabularyserver.com/tbci/?tema=1471,,ns1:1471,ns1:1471,sumários
http://www.vocabularyserver.com/tbci/?tema=2943,,ns1:2943,contents lists (UF table of contents lists),ns1:2943
http://www.vocabularyserver.com/tbci/?tema=2944,,tablas de contenido,ns1:2944,ns1:2944
http://www.vocabularyserver.com/tbci/?tema=416,,ns1:416,ns1:416,superposição
http://www.vocabularyserver.com/tbci/?tema=2946,,ns1:2946,overlap,ns1:2946
http://www.vocabularyserver.com/tbci/?tema=1830,,ns1:1830,ns1:1830,suportes de informação
http://www.vocabularyserver.com/tbci/?tema=2948,,ns1:2948, physical media,ns1:2948
http://www.vocabularyserver.com/tbci/?tema=2949,, soportes de información,ns1:2949,ns1:2949
http://www.vocabularyserver.com/tbci/?tema=822,,ns1:822,ns1:822,suportes magnéticos
http://www.vocabularyserver.com/tbci/?tema=2952,,ns1:2952, magnetic media,ns1:2952
http://www.vocabularyserver.com/tbci/?tema=1448,,ns1:1448,ns1:1448,suportes óticos
http://www.vocabularyserver.com/tbci/?tema=2953,,ns1:2953, optical media,ns1:2953
http://www.vocabularyserver.com/tbci/?tema=2341,,ns1:2341,ns1:2341,SWOT
http://www.vocabularyserver.com/tbci/?tema=1947,,ns1:1947,ns1:1947,taxas de serviços
http://www.vocabularyserver.com/tbci/?tema=2954,,ns1:2954, fees for service,ns1:2954
http://www.vocabularyserver.com/tbci/?tema=1914,,ns1:1914,ns1:1914,taxonomias
http://www.vocabularyserver.com/tbci/?tema=2955,,ns1:2955,  taxonomies,ns1:2955
http://www.vocabularyserver.com/tbci/?tema=2532,,ns1:2532,ns1:2532,teclados
http://www.vocabularyserver.com/tbci/?tema=2956,,ns1:2956, keyboards,ns1:2956
http://www.vocabularyserver.com/tbci/?tema=2159,,ns1:2159,ns1:2159,técnica de resolução de problemas
http://www.vocabularyserver.com/tbci/?tema=2957,,ns1:2957,problem solving,ns1:2957
http://www.vocabularyserver.com/tbci/?tema=2342,,ns1:2342,ns1:2342,técnica Delfos
http://www.vocabularyserver.com/tbci/?tema=2959,,ns1:2959,Delphi studies,ns1:2959
http://www.vocabularyserver.com/tbci/?tema=1781,,ns1:1781,ns1:1781,técnica do incidente crítico
http://www.vocabularyserver.com/tbci/?tema=2960,,ns1:2960,   critical incident method (UF critical incident technique),ns1:2960
http://www.vocabularyserver.com/tbci/?tema=19,,ns1:19,ns1:19,tecnologias assistivas
http://www.vocabularyserver.com/tbci/?tema=2962,,ns1:2962,adaptive technologies,ns1:2962
http://www.vocabularyserver.com/tbci/?tema=2963,,tecnología adaptada,ns1:2963,ns1:2963
http://www.vocabularyserver.com/tbci/?tema=930,,ns1:930,ns1:930,tecnologias da informação e comunicação
http://www.vocabularyserver.com/tbci/?tema=2965,,ns1:2965, information technology,ns1:2965
http://www.vocabularyserver.com/tbci/?tema=2966,," tecnología de la información, tecnología computacional",ns1:2966,ns1:2966
http://www.vocabularyserver.com/tbci/?tema=3116,5.,ns1:3116,ns1:3116,Tecnologias da Informação e Comunicação - TICs
http://www.vocabularyserver.com/tbci/?tema=2049,,ns1:2049,ns1:2049,telecentros
http://www.vocabularyserver.com/tbci/?tema=1161,,ns1:1161,ns1:1161,telecomunicações
http://www.vocabularyserver.com/tbci/?tema=2968,,ns1:2968,telecommunications (UF telematics),ns1:2968
http://www.vocabularyserver.com/tbci/?tema=2969,,telecomunicaciones (UP telemática),ns1:2969,ns1:2969
http://www.vocabularyserver.com/tbci/?tema=1196,,ns1:1196,ns1:1196,teleconferências
http://www.vocabularyserver.com/tbci/?tema=2971,,ns1:2971, teleconferencing,ns1:2971
http://www.vocabularyserver.com/tbci/?tema=2293,,ns1:2293,ns1:2293,telemarketing
http://www.vocabularyserver.com/tbci/?tema=2975,,ns1:2975,telemarketing,ns1:2975
http://www.vocabularyserver.com/tbci/?tema=2314,,ns1:2314,ns1:2314,televisão
http://www.vocabularyserver.com/tbci/?tema=2977,,televisión,ns1:2977,ns1:2977
http://www.vocabularyserver.com/tbci/?tema=2976,,ns1:2976,televison,ns1:2976
http://www.vocabularyserver.com/tbci/?tema=57,,ns1:57,ns1:57,telnet
http://www.vocabularyserver.com/tbci/?tema=2978,,ns1:2978, telnet,ns1:2978
http://www.vocabularyserver.com/tbci/?tema=417,,ns1:417,ns1:417,tematicidade
http://www.vocabularyserver.com/tbci/?tema=2980,,ns1:2980,aboutness,ns1:2980
http://www.vocabularyserver.com/tbci/?tema=1622,,ns1:1622,ns1:1622,tempo de resposta
http://www.vocabularyserver.com/tbci/?tema=2981,,ns1:2981,response time (UF retrieval speed),ns1:2981
http://www.vocabularyserver.com/tbci/?tema=966,,ns1:966,ns1:966,teologia
http://www.vocabularyserver.com/tbci/?tema=1003,,ns1:1003,ns1:1003,teoria da classificação
http://www.vocabularyserver.com/tbci/?tema=2983,,  teoría de la classification (UP teoría classificatoria),ns1:2983,ns1:2983
http://www.vocabularyserver.com/tbci/?tema=2982,,ns1:2982,classification,ns1:2982
http://www.vocabularyserver.com/tbci/?tema=2958,,ns1:2958,ns1:2958,teoria da decisão
http://www.vocabularyserver.com/tbci/?tema=2984,,ns1:2984,  decision theory,ns1:2984
http://www.vocabularyserver.com/tbci/?tema=1708,,ns1:1708,ns1:1708,teoria da informação
http://www.vocabularyserver.com/tbci/?tema=2985,,ns1:2985,  information theory (UF communications theory),ns1:2985
http://www.vocabularyserver.com/tbci/?tema=2986,,  teoría de la información,ns1:2986,ns1:2986
http://www.vocabularyserver.com/tbci/?tema=2409,,ns1:2409,ns1:2409,teoria do caos
http://www.vocabularyserver.com/tbci/?tema=2989,,ns1:2989,  chaos theory,ns1:2989
http://www.vocabularyserver.com/tbci/?tema=2990,,ns1:2990,ns1:2990,teoria do conceito
http://www.vocabularyserver.com/tbci/?tema=2991,,ns1:2991,ns1:2991,teoria do conhecimento
http://www.vocabularyserver.com/tbci/?tema=2992,,  teoría del conocimiento,ns1:2992,ns1:2992
http://www.vocabularyserver.com/tbci/?tema=2297,,ns1:2297,ns1:2297,teoria dos conjuntos
http://www.vocabularyserver.com/tbci/?tema=2993,,ns1:2993,  set theory,ns1:2993
http://www.vocabularyserver.com/tbci/?tema=2994,,  teoría de conjuntos,ns1:2994,ns1:2994
http://www.vocabularyserver.com/tbci/?tema=2410,,ns1:2410,ns1:2410,teoria dos grafos
http://www.vocabularyserver.com/tbci/?tema=2995,,ns1:2995,  graph theory,ns1:2995
http://www.vocabularyserver.com/tbci/?tema=2298,,ns1:2298,ns1:2298,teoria dos jogos
http://www.vocabularyserver.com/tbci/?tema=2996,,ns1:2996,  game theory,ns1:2996
http://www.vocabularyserver.com/tbci/?tema=2997,,ns1:2997,ns1:2997,teoria geral da terminologia
http://www.vocabularyserver.com/tbci/?tema=2998,,ns1:2998,ns1:2998,teoria geral de sistemas
http://www.vocabularyserver.com/tbci/?tema=2999,,  teoría de sistemas (UP enfoque sistémico),ns1:2999,ns1:2999
http://www.vocabularyserver.com/tbci/?tema=931,,ns1:931,ns1:931,teorias na ciência da informação
http://www.vocabularyserver.com/tbci/?tema=2622,,ns1:2622,ns1:2622,terceirização
http://www.vocabularyserver.com/tbci/?tema=3000,,ns1:3000,  outsourcing,ns1:3000
http://www.vocabularyserver.com/tbci/?tema=1398,,ns1:1398,ns1:1398,terminologia
http://www.vocabularyserver.com/tbci/?tema=3002,,  terminología,ns1:3002,ns1:3002
http://www.vocabularyserver.com/tbci/?tema=3001,,ns1:3001,"  terminology (UF definitions (of terms), nomenclature)",ns1:3001
http://www.vocabularyserver.com/tbci/?tema=3003,,ns1:3003,ns1:3003,termos
http://www.vocabularyserver.com/tbci/?tema=3004,,ns1:3004,  terms,ns1:3004
http://www.vocabularyserver.com/tbci/?tema=1352,,ns1:1352,ns1:1352,termos candidatos a descritor
http://www.vocabularyserver.com/tbci/?tema=3005,,ns1:3005,  candidate descriptors (UF proposed descriptors),ns1:3005
http://www.vocabularyserver.com/tbci/?tema=771,,ns1:771,ns1:771,termos de busca
http://www.vocabularyserver.com/tbci/?tema=3006,,ns1:3006,  search terms (UF search statements),ns1:3006
http://www.vocabularyserver.com/tbci/?tema=791,,ns1:791,ns1:791,termos de indexação
http://www.vocabularyserver.com/tbci/?tema=3007,,ns1:3007,"  index terms (UF indexing terms, subject index terms, used terms)",ns1:3007
http://www.vocabularyserver.com/tbci/?tema=3008,,  términos de indización,ns1:3008,ns1:3008
http://www.vocabularyserver.com/tbci/?tema=3009,,ns1:3009,ns1:3009,termos genéricos maiores
http://www.vocabularyserver.com/tbci/?tema=3010,,ns1:3010,top terms (UF TT),ns1:3010
http://www.vocabularyserver.com/tbci/?tema=1261,,ns1:1261,ns1:1261,termos não-preferidos
http://www.vocabularyserver.com/tbci/?tema=3012,,ns1:3012,  synonyms (UF nonpreferred terms),ns1:3012
http://www.vocabularyserver.com/tbci/?tema=1262,,ns1:1262,ns1:1262,tesauros
http://www.vocabularyserver.com/tbci/?tema=3015,,tesauros,ns1:3015,ns1:3015
http://www.vocabularyserver.com/tbci/?tema=3014,,ns1:3014,thesauri,ns1:3014
http://www.vocabularyserver.com/tbci/?tema=1038,,ns1:1038,ns1:1038,tesauros facetados
http://www.vocabularyserver.com/tbci/?tema=3018,,ns1:3018,  thesaurofacet,ns1:3018
